,address,tokens_bought,tokens_sold,total_transactions,unique_tokens_bought,unique_tokens_sold,net_posters
4677,0xd4e45ddc8fd5f7ab4ed479a4493a3d0c0f3c00fa,1,1,2,1,1,0
4678,0xe1cd19d059ce0a47b285f85c29fccd59fbb69853,1,1,2,1,1,0
4679,0xe64c1551ec67668091207659403321685b558cc2,1,1,2,1,1,0
4680,0xb56237ad7b0d3ab88f9e218e62447359d2acc978,1,1,2,1,1,0
4681,0xc2d108399813cfdfeced71dfab2bf975bf74f0dc,1,1,2,1,1,0
4682,0xf19b0ae335f0bf9f0ca2feb06d1808dacf71553b,1,1,2,1,1,0
4683,0x5eff77571184427f5a9e951597571b5259820b48,1,1,2,1,1,0
4684,0x2d52f7bae61912f7217351443ea8a226996a3def,1,1,2,1,1,0
4685,0x68897d3c09c5019bfa59fc863f9d86d4583861ef,1,1,2,1,1,0
4686,0xad504724cd45b715835bfeebed01f09a28feebff,1,1,2,1,1,0
4687,0x660d970081b263fe291d113a020f05060a3a6712,1,1,2,1,1,0
4688,0xc7b0c83b1ffb301a7d38c0a120c7bdd69c81417a,1,1,2,1,1,0
4689,0x4b96f7dcbd7f59c4cf2f2b1d41006ddfeec66925,1,1,2,1,1,0
4690,0x4e5c564fe3da52c1f88c6a95163a91d0fdb1898f,1,1,2,1,1,0
4691,0x8409d635f7c2260976c2ab84b18cdbcaa94cf76c,1,1,2,1,1,0
4692,0xe7e4e9961cfed7df2f3a999255dfae9b2c1eba45,1,1,2,1,1,0
4693,0xa46c44fdb56a734c9c5f81a60906509211e34f07,1,1,2,1,1,0
4694,0xdd421b23ad7bfbe2cb5e690b80bee5c8beb24aa5,1,1,2,1,1,0
4695,0xb04374e0c50c047dbf38d305625eebf9b207ac78,1,1,2,1,1,0
4696,0x6cf81036bdc80b9d47eaaaa05a52cf2e44dcea64,1,1,2,1,1,0
4697,0x3393818f968833fd8e0356cb693c615f1f22970d,1,1,2,1,1,0
4698,0xc18120b4b22c78ea55f8a7acbd7d7082d3c73a2b,1,1,2,1,1,0
4699,0x8cad29ac969fe6a199c26680b51f9ac20eb39831,1,1,2,1,1,0
4700,0xbb66f72a509607052a9d0b2cebcd84295c73c25e,1,1,2,1,1,0
4701,0x822d5bcf95a51fdeaa6787b63ebd130204a6c021,1,1,2,1,1,0
4702,0x2c77f974cdb78beda898dabf07a2cf3444e1f484,1,1,2,1,1,0
4703,0x67f99a4a8fcc0ea234f1e1ebc931bdd1766ef3a4,2,0,2,2,0,2
4704,0x2395ef4461ceb82cec4a55f5f5ead86fbca9a8f3,1,1,2,1,1,0
4705,0x4c17111a73913e7cb80b9255fadf88f2c72aafbc,1,1,2,1,1,0
4706,0xa4c87be9cd2b68444c86070ded2b52a6dc539a2e,1,1,2,1,1,0
4707,0x2910f65924e801484f2ea693442478a293ba89b6,1,1,2,1,1,0
4708,0x2593f114ba109530653070d83db3b69b6c0a9536,1,1,2,1,1,0
4709,0x19ccda358ac3d35ed92dea37fcacb747a0340e64,1,1,2,1,1,0
4710,0x473a5d705d11c40fa1fd53ec31ce664dfe6388eb,1,1,2,1,1,0
4711,0x948e425330ea0bbdf47a1326944a8cada504d2b4,1,1,2,1,1,0
4712,0x204d33486041d584618314d8933cbca96b36c30d,1,1,2,1,1,0
4713,0xe747820f098e11f1de8f7a3a8fc671704c19a5a7,1,1,2,1,1,0
4714,0x21711e1287ee0cccbd69309af757f33be90621da,1,1,2,1,1,0
4715,0x210144c4af4d1624f7375f30a0c2822856be116a,2,0,2,2,0,2
4716,0x92f4de349ac840b6c8b9406c820a0cb981e49b17,1,1,2,1,1,0
4717,0x8311bdaafbe4b5d28edd37020f0edde096b6ef6a,1,1,2,1,1,0
4718,0xde9939e9c22c084f9d0d1d58b7640d6aa9503340,2,0,2,2,0,2
4719,0xc3e8b6a4019416c79ed09ef195e507bdf9edfc93,1,1,2,1,1,0
4720,0xad1283ea8dacb53138940c1cf8625963af56c37c,1,1,2,1,1,0
4721,0xe706e8b77ca577d387e8f1710fbbc13395f769ef,1,1,2,1,1,0
4722,0x642ff688a5e14d2952f64298c712fa09226b9f14,1,1,2,1,1,0
4723,0xa7ff0bc6f74fc6c49ccba87f3df51b1adf98543d,1,1,2,1,1,0
4724,0x41856c5f03faa94ab77e55dc1d33b2238d5ef646,1,1,2,1,1,0
4725,0x9ee17496c448dbd12d7735bd1791f4d7b32e5fed,1,1,2,1,1,0
4726,0xd3270a163f9600111ed9b4fa545253aa99d933c4,1,1,2,1,1,0
4727,0xe2b81e554c18d21181a1cabbf924a08f6c0e7ef7,1,1,2,1,1,0
4728,0x531c932d030f31695cc5cffe5bec0d5bbafb023f,1,1,2,1,1,0
4729,0xc819d98b24a1395bea80fc9f1d08703b3809b00e,1,1,2,1,1,0
4730,0xa10f29579f2771e99ed6361783498b666b51dd3c,1,1,2,1,1,0
4731,0xf33364a83b6002d5070ec5fa31f5d9eb93572732,1,1,2,1,1,0
4732,0x091225f37b6bbf9b9395bd56b5cb350992154bc4,1,1,2,1,1,0
4733,0x8207d734dc4ed1c7f1eed710e8fe86fe3829aced,1,0,1,1,0,1
4734,0x9efaf74ed99b005995321fb32303c93e79858faf,1,0,1,1,0,1
4735,0xe992d6866e73ea6e50e4c146253f43ff2468d195,1,0,1,1,0,1
4736,0x2b1a6dd2a80f7e9a2305205572df0f4b38b205a1,1,0,1,1,0,1
4737,0xefce8d386adc320bdd0570ac942e618b88f22045,1,0,1,1,0,1
4738,0x97692a7389761ccff7c57c23fa3a522abb540131,1,0,1,1,0,1
4739,0xc00993653da1a3f363cbd20643dcdfb7da5b3688,1,0,1,1,0,1
4740,0x1f73269f2ca4f9f295dc7acdc918f54af8dc156a,1,0,1,1,0,1
4741,0xd825b57c3f9ed6c2b357e4607f58edd8d74a6061,1,0,1,1,0,1
4742,0x2df11276e664c493ab96cba1e73cb52d1cb66ed6,1,0,1,1,0,1
4743,0x307010ac626b8d87767e3b35f0a2dd51c32d9f5d,1,0,1,1,0,1
4744,0x2302e8505354918b9693cf3722b18ecc17910039,1,0,1,1,0,1
4745,0x9b1128856d6b98f4e302f85f8ea4c2434b3e128b,1,0,1,1,0,1
4746,0x06a4fbee4f2d4a0cb7a183b36fe7d426d4ab6afc,1,0,1,1,0,1
4747,0xa9327c2041a5a8e3391056afb6bcab1d7831f4fd,1,0,1,1,0,1
4748,0x2704436c9dba215906678b2b9cf32e140e6a5c70,1,0,1,1,0,1
4749,0xc8fac84662d9680df332e162d7672bf638da362e,1,0,1,1,0,1
4750,0x78fde30585153202002431490a5765094702c0ff,1,0,1,1,0,1
4751,0xdeec6a902107f675262ecd7f8d61d2c192bc421c,1,0,1,1,0,1
4752,0xa2dc2a2d8f2ff8204e3d7f148774813bb20f3713,1,0,1,1,0,1
4753,0x1d097719de9f485d169102d5ce13e92c06666e7b,1,0,1,1,0,1
4754,0xfc4395035d172c4fbbde433d99ef178a9fd78c59,1,0,1,1,0,1
4755,0x9b78755411ad9858d59cf9bfec6333e3d5edb2bf,1,0,1,1,0,1
4756,0x122f5455f46290c9d42fb9ed2eb74fd883fb2a7c,1,0,1,1,0,1
4757,0xc5e08104c19dafd00fe40737490da9552db5bfe5,1,0,1,1,0,1
4758,0xc8518bceb607a436e8ca71c2a5ea3a4d7d2e015f,1,0,1,1,0,1
4759,0x923711be746601641fe8678679b3b5c7718ca19e,1,0,1,1,0,1
4760,0xa5504d8adc24183f4796e97642fd95593a6d1862,1,0,1,1,0,1
4761,0xd717499568146195938cdcdb4ab8996e3da5491c,1,0,1,1,0,1
4762,0x3fad49afdd2080e29286a29ca73639260bb5b2ac,1,0,1,1,0,1
4763,0x31deae0ddc9f0d0207d13fc56927f067f493d324,1,0,1,1,0,1
4764,0x542963914a35ff8104e4550c7f1ffb66332362e1,1,0,1,1,0,1
4765,0x0e387a676c5d3a7399e72e0f262bd1d3a24020b0,1,0,1,1,0,1
4766,0x507b0b1636a30fc613c766f68e1f29425121957f,1,0,1,1,0,1
4767,0x0b6e2e59bcab563d6ed76d3b387626e8b1f6c0ca,1,0,1,1,0,1
4768,0x9e5363b0440cdaedc906f237368328f87522bcd3,1,0,1,1,0,1
4769,0xc0a22c3ffd85aabed7844534ebdef62d3c5ed143,1,0,1,1,0,1
4770,0x7b9c2cc5071667fa09cfbf63638790a619a7eaf7,1,0,1,1,0,1
4771,0x26488004c399651dca5a665028404d06e59d47de,1,0,1,1,0,1
4772,0x503d66ea74445af5e9ada4005f3826591f10b98e,1,0,1,1,0,1
4773,0xa8c86396baea99e8e8bb5816a248f4fce7a0a3ec,1,0,1,1,0,1
4774,0xe1da08a86ea56cd18c339714cef5131b3a8aec4c,1,0,1,1,0,1
4775,0x8302c368d6cfc05a31a6dac2d6c324d1aeb80162,1,0,1,1,0,1
4776,0x9d00536108913a0aad1500687d506f609c6a9775,1,0,1,1,0,1
4777,0x165a29af9c96bcd3035580c5c767c236e882821d,1,0,1,1,0,1
4778,0x8f206ce27d6616017b54aff8668abe4a103b93ec,1,0,1,1,0,1
4779,0x00f3bf5c26618f8f2483196b899e3505a0a21e6e,1,0,1,1,0,1
4780,0x1985cc57f5c41d08d444065ffc78e6afc233f045,1,0,1,1,0,1
4781,0x9507029dd6dcf22d147b0f5d85bfc250c19d8291,1,0,1,1,0,1
4782,0xe54159481e85423cd5c23bb94800282cf6da5995,1,0,1,1,0,1
4783,0xb8fbc0a2d97aaa6f9fce5202244634f2ac1b6861,1,0,1,1,0,1
4784,0xfbd420024bf3f9430ef032521da2bdc649373435,1,0,1,1,0,1
4785,0xa96914da991138ec0627f84f40e1804a9321035f,1,0,1,1,0,1
4786,0xb8590286e70bc58e98962ad3c5e89ac725a1624f,1,0,1,1,0,1
4787,0x3f914c1d6afeed65570a54177efcc0bd0a65b81f,1,0,1,1,0,1
4788,0x43a5a7bf43e0b680b30bc8ba06b4ab7aea305559,1,0,1,1,0,1
4789,0xb6d2a9b1ce54ea2f1c3125028ed7427c0c4e8331,1,0,1,1,0,1
4790,0xceb94df658966422442e2c02133cb0800805b6a5,1,0,1,1,0,1
4791,0xe224a5ffb1c3190fd4b6338ef96dcb9cdfd9b51b,1,0,1,1,0,1
4792,0x835ddb20b71560a274472249fabf5a3e33761fda,1,0,1,1,0,1
4793,0x525c3dff7ae258ec8cccfe0d873a333f536284c1,1,0,1,1,0,1
4794,0x02a1b1cfaaa67709520b9aa141e7fac34df08352,1,0,1,1,0,1
4795,0xdc12b8827e65318e16373ba0b92627aa65949201,1,0,1,1,0,1
4796,0xfc597e456605ebdf386a060f609b0e1e6b6c9833,1,0,1,1,0,1
4797,0xe009f1c450ebe77ddd02a124adc38851248f5f3c,1,0,1,1,0,1
4798,0xa2386c047e84ec867bc62806458951259acdff74,1,0,1,1,0,1
4799,0x2c7b5bd99b37097f6e14c5da61bc8824f1730d48,1,0,1,1,0,1
4800,0x9d9f304b45a01c4fcfa0f03007a75dcfd0a680fd,1,0,1,1,0,1
4801,0xa6b0ada74ada37f4151e548c79099816af065636,1,0,1,1,0,1
4802,0x51fe29bd98286b4aca36bc5bcfc9f11ef4e24a8e,1,0,1,1,0,1
4803,0x5fe79feb249012773da1ef7484c29a4c4fc6245c,1,0,1,1,0,1
4804,0xfc593a76a451522cf96fdaa642ddd155dfcdb084,1,0,1,1,0,1
4805,0x1d862d409ccad90c9df9323349657f42de60a883,1,0,1,1,0,1
4806,0x1648be8e6537311929e9db9ebb0dcd88a59287f5,1,0,1,1,0,1
4807,0xaf2756471458015e827589ff7da76856586c7eb9,1,0,1,1,0,1
4808,0x389078ed3485d1bbc4e8f302869b20dcfabdbd4a,1,0,1,1,0,1
4809,0x4e560075d5c6f7c7c00bdf0540ee02321ac9868d,1,0,1,1,0,1
4810,0x0be3e5cb8f7c4c3ae7d6c78c6a99b98213854bcb,1,0,1,1,0,1
4811,0x35fc8bac1cd7c49a448c60564f1bf5f80d082597,1,0,1,1,0,1
4812,0xb48fa58593ba6e8037e955ffe141126e768b40df,1,0,1,1,0,1
4813,0xb1fa2d34324c238fc86f194998069f3c1855cfc8,1,0,1,1,0,1
4814,0x9320ba6eb251f7daf1b26a58c245d436e1c0a86e,1,0,1,1,0,1
4815,0x6653fadda05df8108e82d6694fa368172549bcbc,1,0,1,1,0,1
4816,0xeb94c4620f9e393bd31543f4fd18dd8f9406f5be,1,0,1,1,0,1
4817,0xb56578a05eb50fc4b8cdbd704936c32a5f387cda,1,0,1,1,0,1
4818,0xd459af87033b321b1f5ab0566d39cbc9c888c45b,1,0,1,1,0,1
4819,0xe6358fea8af9c5adda77fad27a29e7aeb19c34cd,1,0,1,1,0,1
4820,0xa34f3b99830a263a9211728f60d156dbe1f779b1,1,0,1,1,0,1
4821,0x05c834a88dff598df4346f2102e7427105643f63,1,0,1,1,0,1
4822,0xb530ba08cb93aae7acf9cd5d6c018f8e230154a0,1,0,1,1,0,1
4823,0x30032ad669d37a66f44de38dbbd6d309770d5b46,1,0,1,1,0,1
4824,0x616639958996ea8b33d3c38accc2e845735dbdb0,1,0,1,1,0,1
4825,0x33cb0c602d9d2965c5538731bab28f122988f74e,1,0,1,1,0,1
4826,0x98f861064b443575f01e3ca9522b5c2fd26418f5,1,0,1,1,0,1
4827,0x38da84227f772b8cd0d72efc009b7cb9875af542,1,0,1,1,0,1
4828,0x7831fa4dd3fce21857ad99c0381ccb8940be405d,1,0,1,1,0,1
4829,0xc17202891cfe295d4c474cba93e633f292f4d2bc,1,0,1,1,0,1
4830,0xa9ba7c0bfe5d5c57ec89a5a03315f071d708f71a,1,0,1,1,0,1
4831,0x608500331f9fcc4194bf0ac93fe4caf78cadf2f4,1,0,1,1,0,1
4832,0x34dbcfe2a1393de14b1d5c5acba99178c2bbfae5,1,0,1,1,0,1
4833,0xc733240f0b1d300563c2ea490aac0c96078e9675,1,0,1,1,0,1
4834,0xa676fd4a08fca1bc265486e37a47acefc3f91be7,1,0,1,1,0,1
4835,0x88b503c81a4fb9c9c5464dd3c6835fc34b2cc85d,1,0,1,1,0,1
4836,0xab293194677ddecd8d4a7afc9bd71822b34a605f,1,0,1,1,0,1
4837,0x9630b52b7fc5191e5d18fe8e9a93d9c2c8cc5163,1,0,1,1,0,1
4838,0xc4325d3153043d39a4d536ce2c3591ec06d074e9,1,0,1,1,0,1
4839,0xc4435a9b875293de2fd28464509c3d94aca45f95,1,0,1,1,0,1
4840,0xe878b3692554ea97c1dcc395383824753cff27e8,1,0,1,1,0,1
4841,0x5eeef38251d7f3e0c7befc9187b6284973db64e4,1,0,1,1,0,1
4842,0xe6d265419abd10849ad81675ddbc4dd231ec4605,1,0,1,1,0,1
4843,0xc721c656aeccbc50163247323b7815620daf7d1d,1,0,1,1,0,1
4844,0xab7be51de62b4d5b5eb42b949bdf75107b0bb714,1,0,1,1,0,1
4845,0x76613f5516040faeeea233281ee6e389a0d83c45,1,0,1,1,0,1
4846,0xf84d574a9deea4cb21dec8507e4b6ade3cd949cb,1,0,1,1,0,1
4847,0xea52feea53a00b19cd3f0575f821528c9e142c3a,1,0,1,1,0,1
4848,0x501468f413a89022af4a5022d6d33df038d735de,1,0,1,1,0,1
4849,0xea7c6601b96f65844ed7abc7510e8cdad67088a3,1,0,1,1,0,1
4850,0x0a5d7c86c6bc7cea7ef713bf2f10e9c21110c08b,1,0,1,1,0,1
4851,0x482a987f1b1d8bdd5b478cc1e72768057b09e5cb,1,0,1,1,0,1
4852,0x1de39f894c2dc773c8a11862f58165ecc7611c91,1,0,1,1,0,1
4853,0x4957ee34196558fad326f8baad7db55b0414dd8f,1,0,1,1,0,1
4854,0x4c34b87ef984099b2de448a9580e79169c1f5d4d,1,0,1,1,0,1
4855,0x433ea2df6d7c567b1dd55e3fb99512222cb23d95,1,0,1,1,0,1
4856,0xa4e2286ffcc3bd3279c51f570395cf2ceb1cc44a,1,0,1,1,0,1
4857,0x0ff7f5043dd39186c2df04f81cfa95672b8a3994,1,0,1,1,0,1
4858,0xd513985924e8cb9b06c0933057c877ac7b3b4585,1,0,1,1,0,1
4859,0x58dc194aee823a1f8dc85895394520e68e2ffa04,1,0,1,1,0,1
4860,0xee63d8e786e341e48648558de7eb5c983a03703a,1,0,1,1,0,1
4861,0x632a7d1c136129d2e0e7628153eed7e227aa43bd,1,0,1,1,0,1
4862,0x09a0da7289a60809992d819530833f4053124090,1,0,1,1,0,1
4863,0x61b583485beac45881cc08443024f18af3f7b22b,1,0,1,1,0,1
4864,0x20fdd74739a4c753b5bc82306fd3d195570e129c,1,0,1,1,0,1
4865,0xec6fe20a1882bac3f54d6d469c33a3ff83f5c7fe,1,0,1,1,0,1
4866,0x07186b9761a577579a0b64ae0d8bcf7055d48361,1,0,1,1,0,1
4867,0xae61b73b8b0e76a66846817a161a6c36f948a871,1,0,1,1,0,1
4868,0xd44730f4e988707ea89227cc5f625f4e3d25bc60,1,0,1,1,0,1
4869,0xcc0036f9df61228aa804f2141bb7cb3120c208f8,1,0,1,1,0,1
4870,0x968a139536e0841242898f2e0c0c5e2026123cc6,1,0,1,1,0,1
4871,0x4da033acb11baa2f91694ed07361214016da0b2b,1,0,1,1,0,1
4872,0x5a3f4445b9dc11f8eea4825438296f61158436e6,1,0,1,1,0,1
4873,0x126977a1d3ece9c16dbf1ea5b656a36214efe02f,1,0,1,1,0,1
4874,0xce9a173965d13dbf7b509c94f314695363acada7,1,0,1,1,0,1
4875,0x537afb1bb98386d41fe5f4472c505d6baec9e3d2,1,0,1,1,0,1
4876,0xc7d9153379483401929f5e98939419156af67075,1,0,1,1,0,1
4877,0xec7f3d3820d03daa2093df2e5927ffcd55fcbe1b,1,0,1,1,0,1
4878,0x482c864b040f823128ccb1a864c7494718dc1f14,1,0,1,1,0,1
4879,0x5ee29711a47f748daf8f20243d1096dd8b6d68cd,1,0,1,1,0,1
4880,0x6e2e83b9c3ab3d719ce2c1477be94d98dacc561d,1,0,1,1,0,1
4881,0x6d21043e00ea22c5af632c8d43a415d3f2b3e5e9,1,0,1,1,0,1
4882,0x40a24ea5b6a248f3a138e6bfe3366e78d1cc71cb,1,0,1,1,0,1
4883,0x45ebc736090424b36106c4a29714b10bb19a5c72,1,0,1,1,0,1
4884,0xee03051ce489c500955c1f405293cf8208d6d27c,1,0,1,1,0,1
4885,0x2d12db57554f0dbc18247d1caedc73dfb1d93786,1,0,1,1,0,1
4886,0x020ab882811bd2d727c043929e28f08e5902d8be,1,0,1,1,0,1
4887,0x312dfde30b5aa1854a9ab023296261b4d25c4eae,1,0,1,1,0,1
4888,0xe0b3752d21f8697401b22bd51e64a49d4b0e8dbc,1,0,1,1,0,1
4889,0x1d57d74b37e223bd30a6c3d7594f19082cb8fefb,1,0,1,1,0,1
4890,0xb1042df0fb147e48c45e38e409b2fec2c4b43306,1,0,1,1,0,1
4891,0x0578944c0cf5f70f360b8b6c5527669f7b804547,1,0,1,1,0,1
4892,0x449649f9d11bda6cec9b04d9cb58bb58ecd9e91b,1,0,1,1,0,1
4893,0x81ab70827feb547ab6cdd97d7632be56e6850f52,1,0,1,1,0,1
4894,0x81907e8f6ee813386374729346a26585c83cfd42,1,0,1,1,0,1
4895,0x8cc5690775d32e19527e8958790dd52361ac3433,1,0,1,1,0,1
4896,0xccc756d417c7335f127b4db8f35f1a3f8f19335c,1,0,1,1,0,1
4897,0x1972560d3c113924df93dd2ac84bac702ff5e498,1,0,1,1,0,1
4898,0xa39c8cc08700e6211e58ee894c373f8e798a38b9,1,0,1,1,0,1
4899,0xf110c7336d9911d0eae977b9e9e1a42db8636159,1,0,1,1,0,1
4900,0x3788773be45078645d7d6f3ef160ed91d6d7bfe3,1,0,1,1,0,1
4901,0x9dee8c60768927753af725226f07f8d6e35d675b,1,0,1,1,0,1
4902,0x66bef664fab12237d899dc06a3693a38f9b45405,1,0,1,1,0,1
4903,0x3927c6d7ac022576c29988d893e824e1eaa26e4d,1,0,1,1,0,1
4904,0x16350b3decd86f5ff156398915a1c65ceae1ee1f,1,0,1,1,0,1
4905,0x2b96ce1a66d71e70dba16af116f58bbedc7f9c9b,1,0,1,1,0,1
4906,0x8706f78e11aba4a9134ab87bc5762e3b971c22aa,1,0,1,1,0,1
4907,0x741fa8c3d35ef73b63b1c0e8275012dbabe96b35,1,0,1,1,0,1
4908,0x0f437e8a7ef077e17f229b165c3b4d5559dffae4,1,0,1,1,0,1
4909,0x89b15e645f5bbe4b6e989e830935deb8a6a4b455,1,0,1,1,0,1
4910,0x1e12cbed747783cd0a65accbd1539f73acb0d509,1,0,1,1,0,1
4911,0x493ac0e84483f9a5e1ccebd36a507a622869fd61,1,0,1,1,0,1
4912,0x250b81f343155531bfdb16e1f81e5aaf10421de8,1,0,1,1,0,1
4913,0xadba985ef8f265bbe8a969888e36801558aebc82,1,0,1,1,0,1
4914,0x50887ee93a788b9d5ba1deab41da692a9a2ee108,1,0,1,1,0,1
4915,0x025801f883ba38444384367938835b61bf2dc2b7,1,0,1,1,0,1
4916,0x5aeb9974635c7e805fdbd7edf6edbd492394ddef,1,0,1,1,0,1
4917,0xf2a4cf14022617c8c167bc0e536b9fc08c49f8c3,1,0,1,1,0,1
4918,0xce36bef66670910f2f7d8576a45e60ef2ad29928,1,0,1,1,0,1
4919,0x050aed76fa793e384990688e2aeb8f7db4a77ee5,1,0,1,1,0,1
4920,0x44b688ea4702d9d69180b88937d5f30928184117,1,0,1,1,0,1
4921,0x9afa7cbe542b70547d6782ca0c5bb007d5dbbe4c,1,0,1,1,0,1
4922,0x14902c8f95d7a53f48913e1fe4912130f8d6d2ba,1,0,1,1,0,1
4923,0x029ff614520f84c19b1b865d9a940a0d6b71f569,1,0,1,1,0,1
4924,0x05b1d8cec2bee7e62efa7e47d22b8e3387fb3993,1,0,1,1,0,1
4925,0x615756493d2c8dddf581c5409c9e40f9626cc0ff,1,0,1,1,0,1
4926,0x94f034f17c94123ae601c627e01df18ac1cee6e0,1,0,1,1,0,1
4927,0xcf8c86f0972b606a7f8c8fb072106957c0cbcd6f,1,0,1,1,0,1
4928,0xa79c61a635350552eaec3bd3965462851292c632,1,0,1,1,0,1
4929,0x7299908540b9a9afac4872d839779eed481fa3c8,1,0,1,1,0,1
4930,0xd2f1bd876e2f1ea5d213b82ced5c8c307856ea2e,1,0,1,1,0,1
4931,0xc12c28689ded870a08b0f774cdd9fbb78ba582c9,1,0,1,1,0,1
4932,0xfcb6b9437afcbc2132fd3ff55122e3747de5da18,1,0,1,1,0,1
4933,0x05c6959d997cde99d2f967367e5e9f1959ba9706,1,0,1,1,0,1
4934,0xfc876b95b1b668e45ff3f529af287229b8607dc0,1,0,1,1,0,1
4935,0x89bc67ac85dbad2bc95f194de2e01fb05e628349,1,0,1,1,0,1
4936,0xf2e04e78e3f0cc4c14160ff017889319037e6c59,1,0,1,1,0,1
4937,0xbc5a4c6ab4f728640c4b0932bf6a29717b9c296f,1,0,1,1,0,1
4938,0x84700895d4e6eea646aa371ded98d9f8f4a09901,1,0,1,1,0,1
4939,0xb5e22a1022ff9445ca171fdf8283bc58b9c1e0d9,1,0,1,1,0,1
4940,0x49f7e12f7b780b8856ef09986b66aa6bfeb39a49,1,0,1,1,0,1
4941,0xabbcc22ada3ecdd8bd2fdfc28bd83dccf60e3759,1,0,1,1,0,1
4942,0x640307c621c7b2a9252407db87c30c31ac28a66a,1,0,1,1,0,1
4943,0xd7ca10036c597f01a58369b352da57710943dc46,1,0,1,1,0,1
4944,0xbee52457182d71d5758b3b09b69575fb0a4d5149,1,0,1,1,0,1
4945,0xae9fac86cdb1cf62d2b3649036b75be76565180e,1,0,1,1,0,1
4946,0x9a1be7c3aefa2648ad2d86916258587a4e725d4d,1,0,1,1,0,1
4947,0x6d102836f3cc086e6bad7280be1b761120d57901,1,0,1,1,0,1
4948,0xb299f0f9d8706b81744ff9c90c93da0f26617a07,1,0,1,1,0,1
4949,0xa18ab386cb318d416e43a8166e7d7df45b472d75,1,0,1,1,0,1
4950,0x9ca3fec9003cd8e84cfee35800fd3e05a88eee18,1,0,1,1,0,1
4951,0xa020322c958defb28d3f8c3374beb9b01a906800,1,0,1,1,0,1
4952,0x41fd05ddcb334ff3b15cf163ec24360649da36ac,1,0,1,1,0,1
4953,0xb0e8d5f515306cc42a6da828242018ef3aefdacf,1,0,1,1,0,1
4954,0x2e5f2f9568fc6d737c53b95df54782dd45d3c20e,1,0,1,1,0,1
4955,0xda7df2d11ea7b170d833dcf55d37ce0e75cccfd5,1,0,1,1,0,1
4956,0x805247f856482e1ae14bb34d45dea467ce37aba4,1,0,1,1,0,1
4957,0x32bfde3543bca26b7e0780cce9e4fd9cd0a96699,1,0,1,1,0,1
4958,0xbd21cf52cfe279032c7190b502dfd97053390cac,1,0,1,1,0,1
4959,0xa345ed645331db680b3c12066da18a379ccfeb02,1,0,1,1,0,1
4960,0x9d218855f0ec40ead7170db75665ebf92b4ac7c7,1,0,1,1,0,1
4961,0x045aaa15504910dc8a74ffbcae878aad82320a70,1,0,1,1,0,1
4962,0x66764de07a3e7be44a8a33a57917ed70f49299b7,1,0,1,1,0,1
4963,0x5a60299b78f15bb2a3fbcd71a491cb0ff05ecf5c,1,0,1,1,0,1
4964,0xfbd6dfb082b74fe73b6e78d701948993bf616e90,1,0,1,1,0,1
4965,0xb855112f6f0f86660ec662bf48ffd5675e58a001,1,0,1,1,0,1
4966,0x24ed664f25ef8d78ecbaf610ae62280998c0dd6b,1,0,1,1,0,1
4967,0xb68cd1eb17170ffbeecdc3c9f133acd27440f421,1,0,1,1,0,1
4968,0xda331982881af13954c12ea891046d8e025e50e5,1,0,1,1,0,1
4969,0xf3edbde6fdf7389021672f61dd79cb904aa36392,1,0,1,1,0,1
4970,0x7f8ae988796890454a1007a6dd15eaedc549ad1e,1,0,1,1,0,1
4971,0x7dc672d53199c6635e55168f8df7930b87134c85,1,0,1,1,0,1
4972,0x876c5dcb8468e7b88c25a854190d96061c866449,1,0,1,1,0,1
4973,0x4d5a98e7ebf4fd2851f2434c585db722953f5707,1,0,1,1,0,1
4974,0x95bf4daa32567e764fbb77b1960b6dd79970cff1,1,0,1,1,0,1
4975,0x8d8e0f0f120df89c77d4568ac1a6ddf0b85b367b,1,0,1,1,0,1
4976,0x8a3afbd5df9c0333504a0178f554db28c9884291,1,0,1,1,0,1
4977,0xff8dbdd456c73a1a751613d6da747fc90e78f101,1,0,1,1,0,1
4978,0x0f0673519bb7fe82385f947e1910746a47c3a6f2,1,0,1,1,0,1
4979,0x545fb80a2f3a89f1013e05d1388046dd5e94e559,1,0,1,1,0,1
4980,0xc73af9d540180231a59d6955a735a1f95b611f87,1,0,1,1,0,1
4981,0xe8e0d0f0e08da8719a6cea072df0e9667609324b,1,0,1,1,0,1
4982,0x56cb1965a68e33f918a9ece0f3133488258b81b9,1,0,1,1,0,1
4983,0xf406a6ab82ed73186f40414dfadc95baebd7e543,1,0,1,1,0,1
4984,0x39c4ff8cc8139d9aeb4ce73afa167284c5184e26,1,0,1,1,0,1
4985,0xb7d584820f137867c3966a0f39a9fb3a4e57d413,1,0,1,1,0,1
4986,0x88473d5b57e2d3ed0fdb14f7448c338826556b72,1,0,1,1,0,1
4987,0xc6573291fc7fa7cef6dd94025e16129085f4efc1,1,0,1,1,0,1
4988,0x9f84f41f0643f5c560505c7222481894feebb356,1,0,1,1,0,1
4989,0x7bbeddef81526fa114123f9304ec54fad44e55e4,1,0,1,1,0,1
4990,0x35de5609520bd99f82294681aa74950e3175d57f,1,0,1,1,0,1
4991,0x7cfee943e823865503d26878eb0253348551b159,1,0,1,1,0,1
4992,0x465cc8a8b8f6a50a524d6c056ef4088eebe477d6,1,0,1,1,0,1
4993,0x4b6e7bcb7ee2ba4b33c727512607c410c39e8a3e,1,0,1,1,0,1
